ensemble_id,symbol,log2FoldChange,pvalue,padj,regulation,source,subject_id,subject_label,property_id,property_label,reference_id,object_id
ENSG00000233232.2,NPIPB7,0.7246189444594849,0.00689231396407345,0.0391079641028144,Upregulated,Chow,ensembl:ENSG00000197386,HTT,RO:0002434,interacts with,PMID:26636579,ensembl:ENSG00000233232
ENSG00000164920.5,OSR2,1.2918354986493301,0.00697305216441447,0.0394863137382881,Upregulated,Chow,ensembl:ENSG00000197386,HTT,RO:0002434,interacts with,PMID:26636579,ensembl:ENSG00000164920
ENSG00000163734.4,CXCL3,0.9829181931508599,0.00697629790039376,0.0394967303221849,Upregulated,Chow,ensembl:ENSG00000197386,HTT,RO:0002434,interacts with,PMID:26636579,ensembl:ENSG00000163734
ENSG00000223656.1,HMGB3P10,0.947661196851621,0.00712601074634382,0.0401259550586525,Upregulated,Chow,ensembl:ENSG00000197386,HTT,RO:0002434,interacts with,PMID:26636579,ensembl:ENSG00000223656
ENSG00000135046.9,ANXA1,0.745455513210833,0.007155427467108991,0.0402754491520421,Upregulated,Chow,ensembl:ENSG00000197386,HTT,RO:0002434,interacts with,PMID:26636579,ensembl:ENSG00000135046
ENSG00000113303.7,BTNL8,0.9555531378712471,0.007157313941880059,0.04027799572943,Upregulated,Chow,ensembl:ENSG00000197386,HTT,RO:0002434,interacts with,PMID:26636579,ensembl:ENSG00000113303
ENSG00000142606.11,MMEL1,0.8304763071859029,0.0071651645900305,0.0403060240016396,Upregulated,Chow,ensembl:ENSG00000197386,HTT,RO:0002434,interacts with,PMID:26636579,ensembl:ENSG00000142606
ENSG00000236641.1,CTA-221G9.7,0.8383806503588029,0.00717737386798558,0.0403269626509646,Upregulated,Chow,ensembl:ENSG00000197386,HTT,RO:0002434,interacts with,PMID:26636579,ensembl:ENSG00000236641
ENSG00000227689.1,SRP68P2,1.19955144414882,0.00718946779714443,0.0403776960226454,Upregulated,Chow,ensembl:ENSG00000197386,HTT,RO:0002434,interacts with,PMID:26636579,ensembl:ENSG00000227689
ENSG00000247675.2,LRP4-AS1,0.647210021428854,0.0071961240324508405,0.0403992675793418,Upregulated,Chow,ensembl:ENSG00000197386,HTT,RO:0002434,interacts with,PMID:26636579,ensembl:ENSG00000247675
ENSG00000250358.1,RP11-159K7.2,0.945489024765638,0.007215836544132471,0.0404614096656116,Upregulated,Chow,ensembl:ENSG00000197386,HTT,RO:0002434,interacts with,PMID:26636579,ensembl:ENSG00000250358
ENSG00000187513.8,GJA4,0.769530936857346,0.007228652830050941,0.0405170967945801,Upregulated,Chow,ensembl:ENSG00000197386,HTT,RO:0002434,interacts with,PMID:26636579,ensembl:ENSG00000187513
ENSG00000166920.6,C15orf48,1.0878361960717,0.00724730983326895,0.0405892704460668,Upregulated,Chow,ensembl:ENSG00000197386,HTT,RO:0002434,interacts with,PMID:26636579,ensembl:ENSG00000166920
ENSG00000235842.1,,1.28289292812726,0.00725183539855938,0.0405984255210957,Upregulated,Chow,ensembl:ENSG00000197386,HTT,RO:0002434,interacts with,PMID:26636579,ensembl:ENSG00000235842
ENSG00000143552.5,NUP210L,0.736156554839842,0.0073093073476830205,0.0408225324069145,Upregulated,Chow,ensembl:ENSG00000197386,HTT,RO:0002434,interacts with,PMID:26636579,ensembl:ENSG00000143552
ENSG00000206013.2,IFITM5,1.2782465581488798,0.00731549459757865,0.0408327298811986,Upregulated,Chow,ensembl:ENSG00000197386,HTT,RO:0002434,interacts with,PMID:26636579,ensembl:ENSG00000206013
ENSG00000236120.2,RP11-733O18.1,0.9614663149414459,0.0074181581036937404,0.041290885187959994,Upregulated,Chow,ensembl:ENSG00000197386,HTT,RO:0002434,interacts with,PMID:26636579,ensembl:ENSG00000236120
ENSG00000257935.1,RP11-82C23.2,1.32707301647577,0.0074401007038155595,0.0413734357198563,Upregulated,Chow,ensembl:ENSG00000197386,HTT,RO:0002434,interacts with,PMID:26636579,ensembl:ENSG00000257935
ENSG00000261521.1,RP11-408H20.1,1.1202320596749098,0.00744027324067102,0.0413734357198563,Upregulated,Chow,ensembl:ENSG00000197386,HTT,RO:0002434,interacts with,PMID:26636579,ensembl:ENSG00000261521
ENSG00000235907.2,RP4-580O19.2,1.08904299271157,0.00744982712294817,0.0413933322259634,Upregulated,Chow,ensembl:ENSG00000197386,HTT,RO:0002434,interacts with,PMID:26636579,ensembl:ENSG00000235907
ENSG00000267457.1,RP5-837J1.4,0.83024880678779,0.007518410714890441,0.0416672458068524,Upregulated,Chow,ensembl:ENSG00000197386,HTT,RO:0002434,interacts with,PMID:26636579,ensembl:ENSG00000267457
ENSG00000204793.4,FOXD4L6,0.7029216514251501,0.00752578688451399,0.0416916718393185,Upregulated,Chow,ensembl:ENSG00000197386,HTT,RO:0002434,interacts with,PMID:26636579,ensembl:ENSG00000204793
ENSG00000207425.1,Y_RNA,0.5988813430491949,0.007634548962911871,0.0421554952217725,Upregulated,Chow,ensembl:ENSG00000197386,HTT,RO:0002434,interacts with,PMID:26636579,ensembl:ENSG00000207425
ENSG00000197540.2,GZMM,0.7349753882561859,0.0076465276765985205,0.0422024018181613,Upregulated,Chow,ensembl:ENSG00000197386,HTT,RO:0002434,interacts with,PMID:26636579,ensembl:ENSG00000197540
ENSG00000112343.7,TRIM38,0.5813140382338909,0.0076742797292129,0.0423223040947188,Upregulated,Chow,ensembl:ENSG00000197386,HTT,RO:0002434,interacts with,PMID:26636579,ensembl:ENSG00000112343
ENSG00000230092.3,RP11-206L10.8,0.813639191698849,0.00767696431482654,0.0423287979408192,Upregulated,Chow,ensembl:ENSG00000197386,HTT,RO:0002434,interacts with,PMID:26636579,ensembl:ENSG00000230092
ENSG00000101812.8,H2BFM,0.6905183575655821,0.00768326324164367,0.0423549595033643,Upregulated,Chow,ensembl:ENSG00000197386,HTT,RO:0002434,interacts with,PMID:26636579,ensembl:ENSG00000101812
ENSG00000224401.2,RPL7P57,1.18843519308507,0.007729252987869429,0.0425169464689167,Upregulated,Chow,ensembl:ENSG00000197386,HTT,RO:0002434,interacts with,PMID:26636579,ensembl:ENSG00000224401
ENSG00000219529.2,AP000580.1,0.820195015368949,0.00774091609579029,0.0425543988932238,Upregulated,Chow,ensembl:ENSG00000197386,HTT,RO:0002434,interacts with,PMID:26636579,ensembl:ENSG00000219529
ENSG00000264573.1,RN7SL15P,1.1446312948377,0.00775740242976614,0.0426217061903055,Upregulated,Chow,ensembl:ENSG00000197386,HTT,RO:0002434,interacts with,PMID:26636579,ensembl:ENSG00000264573
ENSG00000261117.1,RP11-333O1.1,1.0963822583707399,0.00775969001710006,0.0426259365363367,Upregulated,Chow,ensembl:ENSG00000197386,HTT,RO:0002434,interacts with,PMID:26636579,ensembl:ENSG00000261117
ENSG00000260418.1,RP3-406A7.7,0.586185240098641,0.0077853273050952,0.0427166415351063,Upregulated,Chow,ensembl:ENSG00000197386,HTT,RO:0002434,interacts with,PMID:26636579,ensembl:ENSG00000260418
ENSG00000250763.1,,0.688557000397951,0.0077912746163131905,0.0427353314474195,Upregulated,Chow,ensembl:ENSG00000197386,HTT,RO:0002434,interacts with,PMID:26636579,ensembl:ENSG00000250763
ENSG00000270326.1,RP5-874C20.6,1.0447938485608101,0.007816780867671829,0.042839009605912,Upregulated,Chow,ensembl:ENSG00000197386,HTT,RO:0002434,interacts with,PMID:26636579,ensembl:ENSG00000270326
ENSG00000124429.12,POF1B,1.0308422302056302,0.00783218968574708,0.0429067118594847,Upregulated,Chow,ensembl:ENSG00000197386,HTT,RO:0002434,interacts with,PMID:26636579,ensembl:ENSG00000124429
ENSG00000261349.1,RP3-465N24.5,0.992372869023979,0.00783087440041708,0.0429067118594847,Upregulated,Chow,ensembl:ENSG00000197386,HTT,RO:0002434,interacts with,PMID:26636579,ensembl:ENSG00000261349
ENSG00000207770.1,MIR568,0.669464214229078,0.00783838337918342,0.0429155309885234,Upregulated,Chow,ensembl:ENSG00000197386,HTT,RO:0002434,interacts with,PMID:26636579,ensembl:ENSG00000207770
ENSG00000112414.10,GPR126,0.663515657442792,0.00784585856229188,0.0429397173497841,Upregulated,Chow,ensembl:ENSG00000197386,HTT,RO:0002434,interacts with,PMID:26636579,ensembl:ENSG00000112414
ENSG00000260350.1,RP11-152P23.2,1.09445923453409,0.00794168681875709,0.0433035868082804,Upregulated,Chow,ensembl:ENSG00000197386,HTT,RO:0002434,interacts with,PMID:26636579,ensembl:ENSG00000260350
ENSG00000254173.1,RP11-96G10.1,1.17265225581351,0.00795412235041388,0.0433417328405288,Upregulated,Chow,ensembl:ENSG00000197386,HTT,RO:0002434,interacts with,PMID:26636579,ensembl:ENSG00000254173
ENSG00000259182.1,RP11-424I19.2,1.1739667339759399,0.00797016712786783,0.0433917588913401,Upregulated,Chow,ensembl:ENSG00000197386,HTT,RO:0002434,interacts with,PMID:26636579,ensembl:ENSG00000259182
ENSG00000123610.3,TNFAIP6,0.731457404134422,0.008000506731104341,0.0435231905009738,Upregulated,Chow,ensembl:ENSG00000197386,HTT,RO:0002434,interacts with,PMID:26636579,ensembl:ENSG00000123610
ENSG00000166803.5,KIAA0101,0.7682659274418171,0.0080167278562763,0.0435945470085639,Upregulated,Chow,ensembl:ENSG00000197386,HTT,RO:0002434,interacts with,PMID:26636579,ensembl:ENSG00000166803
ENSG00000267102.1,RP11-686D22.7,0.8333727974585842,0.00813487947608717,0.0440324455280132,Upregulated,Chow,ensembl:ENSG00000197386,HTT,RO:0002434,interacts with,PMID:26636579,ensembl:ENSG00000267102
ENSG00000262890.1,RP11-424M24.5,0.748978053487889,0.008141168739150521,0.0440495099935505,Upregulated,Chow,ensembl:ENSG00000197386,HTT,RO:0002434,interacts with,PMID:26636579,ensembl:ENSG00000262890
ENSG00000231194.1,FARP1-AS1,1.17655086454757,0.00815914711321195,0.0441043042665096,Upregulated,Chow,ensembl:ENSG00000197386,HTT,RO:0002434,interacts with,PMID:26636579,ensembl:ENSG00000231194
ENSG00000251491.1,OR7E28P,1.1953220197909098,0.008173651491550171,0.0441572128184593,Upregulated,Chow,ensembl:ENSG00000197386,HTT,RO:0002434,interacts with,PMID:26636579,ensembl:ENSG00000251491
ENSG00000270972.1,RP11-326C3.15,0.9798460342641121,0.00817750541698478,0.0441610449234477,Upregulated,Chow,ensembl:ENSG00000197386,HTT,RO:0002434,interacts with,PMID:26636579,ensembl:ENSG00000270972
ENSG00000241456.1,RP4-555L14.4,1.16152654660227,0.008249040350092041,0.0444362862127033,Upregulated,Chow,ensembl:ENSG00000197386,HTT,RO:0002434,interacts with,PMID:26636579,ensembl:ENSG00000241456
ENSG00000170866.7,LILRA3,1.2289374898689198,0.008316893192606591,0.0447245987173542,Upregulated,Chow,ensembl:ENSG00000197386,HTT,RO:0002434,interacts with,PMID:26636579,ensembl:ENSG00000170866
ENSG00000228446.2,AC073052.1,0.981968606085692,0.008336716595140391,0.0447847998394984,Upregulated,Chow,ensembl:ENSG00000197386,HTT,RO:0002434,interacts with,PMID:26636579,ensembl:ENSG00000228446
ENSG00000188162.6,OTOG,0.9274891456811372,0.00835108076448266,0.0448311936987814,Upregulated,Chow,ensembl:ENSG00000197386,HTT,RO:0002434,interacts with,PMID:26636579,ensembl:ENSG00000188162
ENSG00000183421.7,RIPK4,1.3034426395520402,0.00835751845843523,0.0448571796182057,Upregulated,Chow,ensembl:ENSG00000197386,HTT,RO:0002434,interacts with,PMID:26636579,ensembl:ENSG00000183421
ENSG00000146250.5,PRSS35,0.647745242311905,0.00836752339889979,0.0448937210515565,Upregulated,Chow,ensembl:ENSG00000197386,HTT,RO:0002434,interacts with,PMID:26636579,ensembl:ENSG00000146250
ENSG00000125810.9,CD93,0.9065666364934641,0.00837195183828327,0.0449089020782777,Upregulated,Chow,ensembl:ENSG00000197386,HTT,RO:0002434,interacts with,PMID:26636579,ensembl:ENSG00000125810
ENSG00000089116.2,LHX5,1.3046457518115502,0.00839362261539195,0.0449907783203271,Upregulated,Chow,ensembl:ENSG00000197386,HTT,RO:0002434,interacts with,PMID:26636579,ensembl:ENSG00000089116
ENSG00000053918.11,KCNQ1,0.606867749217095,0.00842125734143768,0.045078684000183,Upregulated,Chow,ensembl:ENSG00000197386,HTT,RO:0002434,interacts with,PMID:26636579,ensembl:ENSG00000053918
ENSG00000246366.2,RP11-382J12.1,0.678996404590738,0.00851391663196474,0.0454534074210214,Upregulated,Chow,ensembl:ENSG00000197386,HTT,RO:0002434,interacts with,PMID:26636579,ensembl:ENSG00000246366
ENSG00000261105.1,RP11-173B14.5,0.669932171473849,0.008579843699022479,0.0457445083474648,Upregulated,Chow,ensembl:ENSG00000197386,HTT,RO:0002434,interacts with,PMID:26636579,ensembl:ENSG00000261105
ENSG00000163239.8,TDRD10,0.6180511810346171,0.00858717196787842,0.0457488427658955,Upregulated,Chow,ensembl:ENSG00000197386,HTT,RO:0002434,interacts with,PMID:26636579,ensembl:ENSG00000163239
ENSG00000203401.4,AC009061.1,0.8432351729457529,0.008617130606443521,0.045847474747131,Upregulated,Chow,ensembl:ENSG00000197386,HTT,RO:0002434,interacts with,PMID:26636579,ensembl:ENSG00000203401
ENSG00000218358.2,RAET1K,1.1982210839958898,0.00863044223459142,0.0459010094760404,Upregulated,Chow,ensembl:ENSG00000197386,HTT,RO:0002434,interacts with,PMID:26636579,ensembl:ENSG00000218358
ENSG00000177721.3,ANXA2R,0.638260580110835,0.00864517610130618,0.045961965011809006,Upregulated,Chow,ensembl:ENSG00000197386,HTT,RO:0002434,interacts with,PMID:26636579,ensembl:ENSG00000177721
ENSG00000266289.1,RP11-1C8.6,0.6611592495604399,0.008659806359384091,0.0460223237873265,Upregulated,Chow,ensembl:ENSG00000197386,HTT,RO:0002434,interacts with,PMID:26636579,ensembl:ENSG00000266289
ENSG00000252274.1,SCARNA24,0.908871847633145,0.00873021412959845,0.0463001367556706,Upregulated,Chow,ensembl:ENSG00000197386,HTT,RO:0002434,interacts with,PMID:26636579,ensembl:ENSG00000252274
ENSG00000269549.1,AL031663.2,0.746425889407128,0.00873394308060328,0.0463111684547676,Upregulated,Chow,ensembl:ENSG00000197386,HTT,RO:0002434,interacts with,PMID:26636579,ensembl:ENSG00000269549
ENSG00000156925.7,ZIC3,0.726240343980007,0.008750845514816691,0.0463920343478023,Upregulated,Chow,ensembl:ENSG00000197386,HTT,RO:0002434,interacts with,PMID:26636579,ensembl:ENSG00000156925
ENSG00000227972.1,PRKRIRP3,1.2715235408996999,0.008763473705973579,0.0464239317200453,Upregulated,Chow,ensembl:ENSG00000197386,HTT,RO:0002434,interacts with,PMID:26636579,ensembl:ENSG00000227972
ENSG00000134830.3,C5AR2,0.6960630283880861,0.00880327008498539,0.0465607850241666,Upregulated,Chow,ensembl:ENSG00000197386,HTT,RO:0002434,interacts with,PMID:26636579,ensembl:ENSG00000134830
ENSG00000148604.9,RGR,0.879567836135735,0.0087985982056017,0.0465607850241666,Upregulated,Chow,ensembl:ENSG00000197386,HTT,RO:0002434,interacts with,PMID:26636579,ensembl:ENSG00000148604
ENSG00000121570.8,DPPA4,1.13946517244674,0.008823873736267541,0.0466388618089234,Upregulated,Chow,ensembl:ENSG00000197386,HTT,RO:0002434,interacts with,PMID:26636579,ensembl:ENSG00000121570
ENSG00000137757.6,CASP5,1.2643370085168102,0.008823972359191759,0.0466388618089234,Upregulated,Chow,ensembl:ENSG00000197386,HTT,RO:0002434,interacts with,PMID:26636579,ensembl:ENSG00000137757
ENSG00000112333.7,NR2E1,0.59786817811174,0.00884093355715429,0.046702265791040996,Upregulated,Chow,ensembl:ENSG00000197386,HTT,RO:0002434,interacts with,PMID:26636579,ensembl:ENSG00000112333
ENSG00000250046.3,RP11-148B6.2,1.1160927239832499,0.00887942961599459,0.0468526281466166,Upregulated,Chow,ensembl:ENSG00000197386,HTT,RO:0002434,interacts with,PMID:26636579,ensembl:ENSG00000250046
ENSG00000110876.8,SELPLG,0.65293925394313,0.008900780170037979,0.0469300192671028,Upregulated,Chow,ensembl:ENSG00000197386,HTT,RO:0002434,interacts with,PMID:26636579,ensembl:ENSG00000110876
ENSG00000088882.7,CPXM1,0.8458949670006551,0.00893451429581905,0.0470813701738592,Upregulated,Chow,ensembl:ENSG00000197386,HTT,RO:0002434,interacts with,PMID:26636579,ensembl:ENSG00000088882
ENSG00000249834.3,PGBD4P3,0.9357340767064058,0.008959660358766159,0.0471483475981095,Upregulated,Chow,ensembl:ENSG00000197386,HTT,RO:0002434,interacts with,PMID:26636579,ensembl:ENSG00000249834
ENSG00000228679.1,RP4-676J13.2,1.0752391338965699,0.00896712932394845,0.0471647493111873,Upregulated,Chow,ensembl:ENSG00000197386,HTT,RO:0002434,interacts with,PMID:26636579,ensembl:ENSG00000228679
ENSG00000258667.1,HIF1A-AS2,0.9731825175467159,0.00913154111185884,0.0477967937399887,Upregulated,Chow,ensembl:ENSG00000197386,HTT,RO:0002434,interacts with,PMID:26636579,ensembl:ENSG00000258667
ENSG00000164283.8,ESM1,1.0418582263820602,0.00917660802961926,0.0479969068394629,Upregulated,Chow,ensembl:ENSG00000197386,HTT,RO:0002434,interacts with,PMID:26636579,ensembl:ENSG00000164283
ENSG00000140986.7,RPL3L,0.905207866809573,0.009190874279190209,0.0480536273044705,Upregulated,Chow,ensembl:ENSG00000197386,HTT,RO:0002434,interacts with,PMID:26636579,ensembl:ENSG00000140986
ENSG00000211679.2,IGLC3,1.28160874435002,0.00919398755418724,0.0480563991641588,Upregulated,Chow,ensembl:ENSG00000197386,HTT,RO:0002434,interacts with,PMID:26636579,ensembl:ENSG00000211679
ENSG00000239739.1,RP11-373E16.4,1.28339758736033,0.00920167750202975,0.0480743147320516,Upregulated,Chow,ensembl:ENSG00000197386,HTT,RO:0002434,interacts with,PMID:26636579,ensembl:ENSG00000239739
ENSG00000100767.11,PAPLN,0.6225491968549389,0.00922932952636519,0.0481560799567191,Upregulated,Chow,ensembl:ENSG00000197386,HTT,RO:0002434,interacts with,PMID:26636579,ensembl:ENSG00000100767
ENSG00000005844.13,ITGAL,0.6548504670258101,0.009255706225221,0.048222040576476,Upregulated,Chow,ensembl:ENSG00000197386,HTT,RO:0002434,interacts with,PMID:26636579,ensembl:ENSG00000005844
ENSG00000266933.1,AC005775.2,0.634175195302076,0.00928992631408764,0.0483375621311189,Upregulated,Chow,ensembl:ENSG00000197386,HTT,RO:0002434,interacts with,PMID:26636579,ensembl:ENSG00000266933
ENSG00000184574.5,LPAR5,0.646604364519938,0.00932213621072188,0.0484423385292406,Upregulated,Chow,ensembl:ENSG00000197386,HTT,RO:0002434,interacts with,PMID:26636579,ensembl:ENSG00000184574
ENSG00000223318.1,RNA5SP111,0.7427074340765351,0.0093653175027149,0.0486251276142868,Upregulated,Chow,ensembl:ENSG00000197386,HTT,RO:0002434,interacts with,PMID:26636579,ensembl:ENSG00000223318
ENSG00000235319.1,AC012360.4,0.844286765948078,0.00941525174455213,0.0488145151345314,Upregulated,Chow,ensembl:ENSG00000197386,HTT,RO:0002434,interacts with,PMID:26636579,ensembl:ENSG00000235319
ENSG00000250623.1,RP11-317B7.3,1.24067916010298,0.0094178177840147,0.0488145151345314,Upregulated,Chow,ensembl:ENSG00000197386,HTT,RO:0002434,interacts with,PMID:26636579,ensembl:ENSG00000250623
ENSG00000246477.2,AF131216.6,0.69667052247599,0.00942311728885507,0.0488225595447468,Upregulated,Chow,ensembl:ENSG00000197386,HTT,RO:0002434,interacts with,PMID:26636579,ensembl:ENSG00000246477
ENSG00000204959.3,ARHGEF34P,0.9287015801826508,0.009428238978380759,0.0488400863492771,Upregulated,Chow,ensembl:ENSG00000197386,HTT,RO:0002434,interacts with,PMID:26636579,ensembl:ENSG00000204959
ENSG00000158714.6,SLAMF8,0.5968054312050389,0.00943589824208757,0.0488617392930519,Upregulated,Chow,ensembl:ENSG00000197386,HTT,RO:0002434,interacts with,PMID:26636579,ensembl:ENSG00000158714
ENSG00000250295.2,RP11-434I12.2,1.0102529199806898,0.00947337032062407,0.0490196301023154,Upregulated,Chow,ensembl:ENSG00000197386,HTT,RO:0002434,interacts with,PMID:26636579,ensembl:ENSG00000250295
ENSG00000198930.8,CSAG1,0.627225954106854,0.0094775590237817,0.0490232413077268,Upregulated,Chow,ensembl:ENSG00000197386,HTT,RO:0002434,interacts with,PMID:26636579,ensembl:ENSG00000198930
ENSG00000251749.1,U3,0.857150931409873,0.0095479801508818,0.0492967129591576,Upregulated,Chow,ensembl:ENSG00000197386,HTT,RO:0002434,interacts with,PMID:26636579,ensembl:ENSG00000251749
ENSG00000229930.1,RP11-504P24.5,0.6843370704762649,0.00956491355550816,0.0493206768925202,Upregulated,Chow,ensembl:ENSG00000197386,HTT,RO:0002434,interacts with,PMID:26636579,ensembl:ENSG00000229930
ENSG00000198339.3,HIST1H4I,0.692112979213029,0.00961366144688907,0.0495084175025253,Upregulated,Chow,ensembl:ENSG00000197386,HTT,RO:0002434,interacts with,PMID:26636579,ensembl:ENSG00000198339
ENSG00000259116.1,RP11-973N13.4,0.917579563553692,0.00963178466897198,0.0495835659819311,Upregulated,Chow,ensembl:ENSG00000197386,HTT,RO:0002434,interacts with,PMID:26636579,ensembl:ENSG00000259116
ENSG00000244313.2,RP11-425L10.1,0.6245926932135301,0.00969714376248261,0.0498013671341834,Upregulated,Chow,ensembl:ENSG00000197386,HTT,RO:0002434,interacts with,PMID:26636579,ensembl:ENSG00000244313
ENSG00000114737.11,CISH,0.6791580447788289,0.00971868218615249,0.0498937354345576,Upregulated,Chow,ensembl:ENSG00000197386,HTT,RO:0002434,interacts with,PMID:26636579,ensembl:ENSG00000114737
ENSG00000250337.1,RP11-46C20.1,1.12673463353066,0.009721322682987879,0.0498981707231507,Upregulated,Chow,ensembl:ENSG00000197386,HTT,RO:0002434,interacts with,PMID:26636579,ensembl:ENSG00000250337
ENSG00000235505.3,RP11-693N9.2,0.599670369106386,0.00973011176116972,0.0499143384928215,Upregulated,Chow,ensembl:ENSG00000197386,HTT,RO:0002434,interacts with,PMID:26636579,ensembl:ENSG00000235505
ENSG00000152467.5,ZSCAN1,-1.08960419792826,1.5595940967029198e-13,1.56443997836053e-10,Downregulated,Chow,ensembl:ENSG00000197386,HTT,RO:0002434,interacts with,PMID:26636579,ensembl:ENSG00000152467
ENSG00000125772.8,GPCPD1,-1.1361338272878,6.131868639770129e-13,4.9207369852921e-10,Downregulated,Chow,ensembl:ENSG00000197386,HTT,RO:0002434,interacts with,PMID:26636579,ensembl:ENSG00000125772
ENSG00000167588.8,GPD1,-1.3770295776659098,1.85073262459984e-11,1.0192456319046199e-08,Downregulated,Chow,ensembl:ENSG00000197386,HTT,RO:0002434,interacts with,PMID:26636579,ensembl:ENSG00000167588
ENSG00000268592.1,RP11-244K5.8,-2.5368531895529,2.45356063455972e-11,1.26910839778949e-08,Downregulated,Chow,ensembl:ENSG00000197386,HTT,RO:0002434,interacts with,PMID:26636579,ensembl:ENSG00000268592
ENSG00000265710.1,AL161772.1,-3.07744502574058,2.6317039396622602e-11,1.2967836588297098e-08,Downregulated,Chow,ensembl:ENSG00000197386,HTT,RO:0002434,interacts with,PMID:26636579,ensembl:ENSG00000265710
ENSG00000168453.10,HR,-0.9858099121620709,3.61692872470422e-11,1.66538814902897e-08,Downregulated,Chow,ensembl:ENSG00000197386,HTT,RO:0002434,interacts with,PMID:26636579,ensembl:ENSG00000168453
ENSG00000241781.2,AL161626.1,-2.4735186915232004,1.0951953531170799e-10,4.45807998304338e-08,Downregulated,Chow,ensembl:ENSG00000197386,HTT,RO:0002434,interacts with,PMID:26636579,ensembl:ENSG00000241781
ENSG00000205116.3,TMEM88B,-2.18829597544156,2.34501270208424e-10,8.337262248536732e-08,Downregulated,Chow,ensembl:ENSG00000197386,HTT,RO:0002434,interacts with,PMID:26636579,ensembl:ENSG00000205116
ENSG00000142449.8,FBN3,-1.3552004145875702,3.4812326155370004e-10,1.1503221232069098e-07,Downregulated,Chow,ensembl:ENSG00000197386,HTT,RO:0002434,interacts with,PMID:26636579,ensembl:ENSG00000142449
ENSG00000261416.1,RP11-455F5.5,-1.31957294375047,4.3418377967379996e-10,1.40171492180437e-07,Downregulated,Chow,ensembl:ENSG00000197386,HTT,RO:0002434,interacts with,PMID:26636579,ensembl:ENSG00000261416
ENSG00000131650.9,KREMEN2,-1.06925531593966,5.19303373094068e-10,1.6206304266770102e-07,Downregulated,Chow,ensembl:ENSG00000197386,HTT,RO:0002434,interacts with,PMID:26636579,ensembl:ENSG00000131650
ENSG00000264462.1,MIR3648,-2.8351698461918597,5.42278888618189e-10,1.67373485105704e-07,Downregulated,Chow,ensembl:ENSG00000197386,HTT,RO:0002434,interacts with,PMID:26636579,ensembl:ENSG00000264462
ENSG00000171130.12,ATP6V0E2,-0.6288886989371091,5.8173479690991e-10,1.73821119583071e-07,Downregulated,Chow,ensembl:ENSG00000197386,HTT,RO:0002434,interacts with,PMID:26636579,ensembl:ENSG00000171130
ENSG00000269337.1,AL591479.1,-0.9555173854683159,1.4436129369427601e-09,3.75432931110289e-07,Downregulated,Chow,ensembl:ENSG00000197386,HTT,RO:0002434,interacts with,PMID:26636579,ensembl:ENSG00000269337
ENSG00000173566.9,NUDT18,-0.857520653874553,1.7001024240502801e-09,4.2128612861093e-07,Downregulated,Chow,ensembl:ENSG00000197386,HTT,RO:0002434,interacts with,PMID:26636579,ensembl:ENSG00000173566
ENSG00000268996.1,AL807752.1,-1.7673925345084398,1.7099234044805802e-09,4.2128612861093e-07,Downregulated,Chow,ensembl:ENSG00000197386,HTT,RO:0002434,interacts with,PMID:26636579,ensembl:ENSG00000268996
ENSG00000130748.6,TMEM160,-1.3933495416760502,2.04872229264994e-09,4.7952052528049e-07,Downregulated,Chow,ensembl:ENSG00000197386,HTT,RO:0002434,interacts with,PMID:26636579,ensembl:ENSG00000130748
ENSG00000104524.9,PYCRL,-0.8733569855279921,2.62249252263905e-09,5.622744082699471e-07,Downregulated,Chow,ensembl:ENSG00000197386,HTT,RO:0002434,interacts with,PMID:26636579,ensembl:ENSG00000104524
ENSG00000105467.4,SYNGR4,-2.05019519778526,3.531883130838879e-09,7.136690755098691e-07,Downregulated,Chow,ensembl:ENSG00000197386,HTT,RO:0002434,interacts with,PMID:26636579,ensembl:ENSG00000105467
ENSG00000101460.8,MAP1LC3A,-0.728623720916501,4.10899197296801e-09,8.070577450681999e-07,Downregulated,Chow,ensembl:ENSG00000197386,HTT,RO:0002434,interacts with,PMID:26636579,ensembl:ENSG00000101460
ENSG00000149809.10,TM7SF2,-0.7899317409489399,4.0866413083747995e-09,8.070577450681999e-07,Downregulated,Chow,ensembl:ENSG00000197386,HTT,RO:0002434,interacts with,PMID:26636579,ensembl:ENSG00000149809
ENSG00000269028.2,MTRNR2L12,-2.8411254302978097,4.3309003411484e-09,8.33164369053665e-07,Downregulated,Chow,ensembl:ENSG00000197386,HTT,RO:0002434,interacts with,PMID:26636579,ensembl:ENSG00000269028
ENSG00000205632.2,WI2-81516E3.1,-1.5922091776254,4.39484939100886e-09,8.340414516572021e-07,Downregulated,Chow,ensembl:ENSG00000197386,HTT,RO:0002434,interacts with,PMID:26636579,ensembl:ENSG00000205632
ENSG00000162241.8,SLC25A45,-0.8550341034561171,4.49398837772535e-09,8.42127635390822e-07,Downregulated,Chow,ensembl:ENSG00000197386,HTT,RO:0002434,interacts with,PMID:26636579,ensembl:ENSG00000162241
ENSG00000125459.9,MSTO1,-0.620838818371028,5.92036414532851e-09,1.05914183280154e-06,Downregulated,Chow,ensembl:ENSG00000197386,HTT,RO:0002434,interacts with,PMID:26636579,ensembl:ENSG00000125459
ENSG00000245848.2,CEBPA,-2.33954740808291,8.23438048120395e-09,1.37666097961652e-06,Downregulated,Chow,ensembl:ENSG00000197386,HTT,RO:0002434,interacts with,PMID:26636579,ensembl:ENSG00000245848
